timestamp,open,high,low,close,volume
2025-10-02 00:00:00,118477.94,119339.17,118298.1,118298.1,1.39052
2025-10-02 01:00:00,118415.89,119644.87,118298.98,119111.19,23.94
2025-10-02 02:00:00,119104.86,120000.0,118608.95,119725.0,19.33698
2025-10-02 03:00:00,118757.64,119706.45,118757.64,118831.27,10.9303
2025-10-02 04:00:00,118833.34,120000.0,118556.47,119201.0,22.6094
2025-10-02 05:00:00,118650.27,120000.0,118317.93,118318.44,22.43927
2025-10-02 06:00:00,118318.46,118883.49,118315.15,118883.49,0.00796
2025-10-02 07:00:00,118417.57,118876.74,118417.57,118469.64,0.12796
2025-10-02 08:00:00,118469.79,118808.27,118383.08,118586.24,0.0864
2025-10-02 09:00:00,118508.29,118833.1,118508.29,118833.03,0.00094
2025-10-02 10:00:00,118881.99,118881.99,118614.86,118878.91,0.03403
2025-10-02 11:00:00,118827.18,118881.97,118596.7,118815.97,0.03555
2025-10-02 12:00:00,118815.98,119499.99,118708.49,119299.54,0.44445
2025-10-02 13:00:00,119326.77,119703.32,119026.1,119703.0,1.22827
2025-10-02 14:00:00,119449.29,119648.84,118609.0,118991.73,0.31778
2025-10-02 15:00:00,118642.3,119769.23,118481.52,119769.22,0.72456
2025-10-02 16:00:00,119769.22,120256.25,119538.52,119683.2,2.57246
2025-10-02 17:00:00,119686.46,119975.67,119396.28,119886.16,0.35629
2025-10-02 18:00:00,119529.85,120493.88,119529.85,119907.76,2.75102
2025-10-02 19:00:00,120479.23,121000.0,119929.62,120868.83,2.43574
2025-10-02 20:00:00,120543.06,120866.99,120266.85,120689.9,0.37987
2025-10-02 21:00:00,120311.83,120753.44,120207.55,120225.62,0.17236
2025-10-02 22:00:00,120220.6,120404.7,120120.0,120305.02,0.78804
2025-10-02 23:00:00,120300.3,120666.27,120248.84,120559.88,0.17024
2025-10-03 00:00:00,120559.85,120559.87,120090.01,120111.76,2.33107
2025-10-03 01:00:00,120199.72,120292.62,119816.36,119940.68,0.3265
2025-10-03 02:00:00,119940.74,120265.29,119825.72,120265.29,0.28401
2025-10-03 03:00:00,119954.77,120465.52,119954.77,120381.49,1.04473
2025-10-03 04:00:00,120130.76,120358.98,119952.54,120130.34,0.47803
2025-10-03 05:00:00,120130.17,120130.17,119714.38,120076.15,0.33458
2025-10-03 06:00:00,119718.79,120130.06,119718.79,120117.07,0.31223
2025-10-03 07:00:00,120104.45,120104.45,119681.55,119681.55,0.03704
2025-10-03 08:00:00,119953.15,119966.26,119320.59,119966.26,0.176
2025-10-03 09:00:00,120036.5,120367.2,119969.05,120367.17,0.27781
2025-10-03 10:00:00,120367.13,120381.49,120002.58,120381.49,0.0758
2025-10-03 11:00:00,120381.49,120381.49,120114.0,120380.59,0.0741
2025-10-03 12:00:00,120151.19,120381.46,120151.18,120169.0,0.12166
2025-10-03 13:00:00,120161.25,120661.0,120142.35,120494.96,0.41801
2025-10-03 14:00:00,120158.99,120867.98,120142.23,120867.98,0.95667
2025-10-03 15:00:00,120867.98,122021.43,120623.54,122021.43,3.2635
2025-10-03 16:00:00,122021.43,123703.93,121859.0,122927.82,7.93283
2025-10-03 17:00:00,122440.4,123000.0,121672.03,122205.63,2.18179
2025-10-03 18:00:00,122205.51,122684.81,121550.01,122670.61,1.0552
2025-10-03 19:00:00,122678.69,122977.44,122142.41,122794.89,0.68494
2025-10-03 20:00:00,122511.29,122752.32,122084.68,122596.3,2.13156
2025-10-03 21:00:00,122440.38,122596.28,121973.27,122380.25,0.28529
2025-10-03 22:00:00,122379.88,122599.67,121994.08,122581.4,0.61504
2025-10-03 23:00:00,122581.08,122581.09,122037.65,122288.94,0.32427
2025-10-04 00:00:00,122288.42,122421.12,122007.25,122309.89,0.07954
2025-10-04 01:00:00,122308.55,122308.55,121660.0,121800.0,0.1626
2025-10-04 02:00:00,121927.03,122000.0,121640.52,121939.17,0.12415
2025-10-04 03:00:00,121938.61,122282.98,121669.44,122281.04,0.45596
2025-10-04 04:00:00,122279.59,122509.17,122046.09,122509.17,0.08953
2025-10-04 05:00:00,122509.17,122655.94,122166.51,122635.63,0.8714
2025-10-04 06:00:00,122401.23,122633.19,122401.23,122605.85,0.01478
2025-10-04 07:00:00,122403.05,122603.94,122244.58,122244.87,0.01985
2025-10-04 08:00:00,122490.43,122490.43,122105.24,122451.06,0.01859
2025-10-04 09:00:00,122112.81,122448.97,122112.79,122168.18,0.06389
2025-10-04 10:00:00,122169.71,122393.68,122119.76,122127.81,0.02116
2025-10-04 11:00:00,122105.27,122353.2,121973.28,121978.72,0.01353
2025-10-04 12:00:00,122217.37,122217.37,121978.72,121979.01,0.29835
2025-10-04 13:00:00,121978.73,122465.35,121978.73,122460.23,0.19238
2025-10-04 14:00:00,122459.17,122469.07,122007.26,122007.26,0.0234
2025-10-04 15:00:00,122007.26,122189.25,121509.06,122007.1,0.44966
2025-10-04 16:00:00,122004.71,122004.71,121521.43,121931.17,0.04519
2025-10-04 17:00:00,121540.06,121996.5,121540.06,121964.59,0.00993
2025-10-04 18:00:00,121961.95,121961.95,121590.82,121867.47,0.15893
2025-10-04 19:00:00,121858.93,121975.79,121510.86,121975.59,0.08996
2025-10-04 20:00:00,121963.59,122099.96,121763.73,122094.42,0.11343
2025-10-04 21:00:00,122089.11,122345.66,121797.11,122341.82,0.17771
2025-10-04 22:00:00,122333.21,122333.21,121971.59,122056.7,0.1374
2025-10-04 23:00:00,122332.63,122375.88,122066.24,122375.0,0.03782
2025-10-05 00:00:00,122380.23,122380.23,122110.59,122369.9,0.12001
2025-10-05 01:00:00,122363.71,122380.26,122008.95,122380.24,0.10153
2025-10-05 02:00:00,122380.25,124303.33,122152.18,124243.75,3.88071
2025-10-05 03:00:00,124099.82,124099.82,123340.88,123802.27,0.37411
2025-10-05 04:00:00,123996.17,125493.63,123778.1,125077.77,4.94464
2025-10-05 05:00:00,125077.77,125380.96,124468.34,125000.28,2.36375
2025-10-05 06:00:00,125000.27,125230.06,124761.98,125122.02,0.20826
2025-10-05 07:00:00,125119.53,125119.53,124633.39,124905.99,0.37641
2025-10-05 08:00:00,124903.46,124903.46,124566.47,124809.59,0.02254
2025-10-05 09:00:00,124797.34,124797.34,122690.48,123265.21,0.74885
2025-10-05 10:00:00,122804.11,123116.26,122605.26,123112.38,0.15938
2025-10-05 11:00:00,122730.21,123499.26,122730.21,123452.8,0.10641
2025-10-05 12:00:00,123451.8,123451.8,122853.69,123308.14,0.59729
2025-10-05 13:00:00,123300.91,123419.98,122886.42,123385.29,0.20066
2025-10-05 14:00:00,123375.69,123375.69,122850.0,123227.3,0.30146
2025-10-05 15:00:00,123221.93,123221.93,122703.25,123005.38,0.07928
2025-10-05 16:00:00,122995.77,123268.7,122420.48,123268.7,0.73602
2025-10-05 17:00:00,123340.86,123467.1,122884.87,123127.95,0.31419
2025-10-05 18:00:00,123099.91,123147.26,122920.01,123071.66,0.07984
2025-10-05 19:00:00,123058.75,123070.92,122534.19,122665.06,1.25838
2025-10-05 20:00:00,122534.19,123000.0,122509.49,122969.49,0.13889
2025-10-05 21:00:00,122963.18,122963.2,122514.09,122747.5,0.23979
2025-10-05 22:00:00,122747.31,123200.5,122629.02,123200.5,1.36075
2025-10-05 23:00:00,123200.5,123538.18,122995.12,123294.13,0.30644
2025-10-06 00:00:00,123530.38,124245.28,123126.55,123580.91,0.61001
2025-10-06 01:00:00,123580.03,124080.87,123130.51,124062.98,0.29484
2025-10-06 02:00:00,123876.32,124235.28,123562.49,124102.57,0.21667
2025-10-06 03:00:00,124102.05,124102.06,123725.69,123725.69,0.07617
2025-10-06 04:00:00,123963.63,123987.87,123544.03,123904.25,0.17445
2025-10-06 05:00:00,123599.81,123680.0,123340.87,123674.38,0.20392
2025-10-06 06:00:00,123679.99,124073.9,123455.25,124073.9,0.09506
2025-10-06 07:00:00,124068.39,124068.39,123268.72,123268.72,0.05688
2025-10-06 08:00:00,123724.8,123863.24,123545.84,123852.1,0.02132
2025-10-06 09:00:00,123852.1,124030.43,123852.1,124003.26,0.01302
2025-10-06 10:00:00,124011.88,124080.87,123774.75,124080.87,0.01153
2025-10-06 11:00:00,123954.23,124380.01,123819.81,124294.54,0.28895
2025-10-06 12:00:00,124292.86,124505.0,124000.06,124415.71,0.24263
2025-10-06 13:00:00,124251.55,125000.0,124251.55,124931.18,1.14094
2025-10-06 14:00:00,124931.18,125185.45,124423.1,124423.1,1.83472
2025-10-06 15:00:00,124856.34,125263.59,124402.13,125201.61,0.16429
2025-10-06 16:00:00,125197.45,125335.66,124701.35,125335.66,0.42194
2025-10-06 17:00:00,125335.66,125636.7,125024.39,125142.82,2.21663
2025-10-06 18:00:00,125142.77,125999.0,125103.54,125999.0,2.31732
2025-10-06 19:00:00,125860.22,125999.0,125239.95,125413.98,0.97057
2025-10-06 20:00:00,125499.37,125499.37,125052.29,125074.44,0.38414
2025-10-06 21:00:00,125343.42,125343.42,124615.04,125000.0,0.54563
2025-10-06 22:00:00,124999.99,125251.0,124766.09,125204.26,0.4008
2025-10-06 23:00:00,125203.82,125203.82,124620.4,124797.86,2.37746
2025-10-07 00:00:00,124620.35,124956.03,124554.6,124950.81,0.20711
2025-10-07 01:00:00,124950.47,125079.21,124500.03,124500.08,0.13091
2025-10-07 02:00:00,124870.75,124870.75,124202.1,124643.93,0.63777
2025-10-07 03:00:00,124606.35,124606.35,124184.43,124474.1,0.07181
2025-10-07 04:00:00,124470.6,124618.27,124132.51,124610.88,0.08196
2025-10-07 05:00:00,124606.82,124747.86,124179.64,124725.4,3.18162
2025-10-07 06:00:00,124722.83,124722.83,123830.39,123830.39,0.14466
2025-10-07 07:00:00,124127.59,124127.59,123634.64,123982.51,0.2385
2025-10-07 08:00:00,123970.91,124099.92,123423.35,124096.06,0.35925
2025-10-07 09:00:00,124088.67,124248.39,124063.82,124248.39,0.1997
2025-10-07 10:00:00,123877.2,124574.71,123877.2,124504.59,0.06887
2025-10-07 11:00:00,124013.47,124609.94,124013.47,124077.38,0.02906
2025-10-07 12:00:00,124581.43,124991.29,124076.54,124991.29,0.47551
2025-10-07 13:00:00,124991.24,124991.24,123342.4,123872.23,0.32381
2025-10-07 14:00:00,123872.19,123872.19,122534.19,122976.54,1.86985
2025-10-07 15:00:00,122975.67,122975.67,121272.71,121879.22,1.82689
2025-10-07 16:00:00,121895.39,122057.45,120832.98,122003.39,2.17691
2025-10-07 17:00:00,122002.36,122002.36,121147.95,121203.31,0.26484
2025-10-07 18:00:00,121147.68,121334.54,120663.78,121062.28,0.3256
2025-10-07 19:00:00,121060.96,121973.27,121032.24,121965.6,1.48551
2025-10-07 20:00:00,121973.21,122283.07,121973.21,121977.0,0.30743
2025-10-07 21:00:00,121925.34,122350.62,121738.98,122246.13,0.47771
2025-10-07 22:00:00,122227.98,122227.98,121793.43,122140.46,0.04323
2025-10-07 23:00:00,122140.32,122140.32,121329.48,121329.51,0.13363
2025-10-08 00:00:00,121329.48,122139.83,121320.99,122132.77,0.38682
2025-10-08 01:00:00,122132.03,122139.58,121657.35,122127.11,4.46045
2025-10-08 02:00:00,122127.1,122283.2,121798.01,122283.2,5.30562
2025-10-08 03:00:00,122283.19,122283.19,121274.19,121733.12,0.58488
2025-10-08 04:00:00,121730.86,121874.04,121132.18,121874.04,0.1046
2025-10-08 05:00:00,121874.04,121941.79,121300.0,121778.32,0.16942
2025-10-08 06:00:00,121265.39,121793.41,121147.33,121792.99,0.33431
2025-10-08 07:00:00,121793.41,121793.42,121424.43,121500.0,0.17669
2025-10-08 08:00:00,121913.03,122861.56,121912.79,122380.26,0.32409
2025-10-08 09:00:00,122380.26,122450.0,122380.26,122410.04,0.03029
2025-10-08 10:00:00,122384.89,123081.1,122384.89,123079.85,0.11241
2025-10-08 11:00:00,123081.21,123225.49,122753.29,123217.67,0.02299
2025-10-08 12:00:00,122768.07,123183.68,122639.85,122639.85,0.09856
2025-10-08 13:00:00,122640.3,123029.5,121760.0,122547.45,0.16556
2025-10-08 14:00:00,122605.26,123256.49,122189.05,122189.05,0.15894
2025-10-08 15:00:00,122140.65,122704.78,122057.45,122057.45,0.0874
2025-10-08 16:00:00,122422.68,123100.8,122422.3,122640.93,0.18157
2025-10-08 17:00:00,123100.82,124099.99,122665.79,124099.99,0.42394
2025-10-08 18:00:00,124099.94,124126.6,123352.77,123872.04,0.17601
2025-10-08 19:00:00,123858.35,123858.35,123148.79,123165.91,0.22176
2025-10-08 20:00:00,123741.98,123741.99,122943.37,122943.37,1.08718
2025-10-08 21:00:00,122922.19,123438.63,122796.32,123421.86,0.11184
2025-10-08 22:00:00,123414.57,123499.13,123091.37,123491.1,0.06921
2025-10-08 23:00:00,123141.28,123499.26,123141.28,123455.27,0.11209
2025-10-09 00:00:00,123455.15,123455.15,122789.84,123338.21,0.08774
2025-10-09 01:00:00,122812.38,122812.38,122350.67,122581.19,0.15184
2025-10-09 02:00:00,122580.96,122580.96,121502.41,121906.01,0.72846
2025-10-09 03:00:00,121901.73,122164.69,121535.88,122145.4,0.0914
2025-10-09 04:00:00,121724.86,122279.15,121724.86,122257.99,0.04212
2025-10-09 05:00:00,122258.63,122258.63,121876.29,122173.34,0.05137
2025-10-09 06:00:00,122168.54,122175.0,121756.05,122099.98,0.57719
2025-10-09 07:00:00,122156.77,122161.83,121772.49,122095.74,0.09139
2025-10-09 08:00:00,122096.82,122096.82,121200.0,121200.0,0.69172
2025-10-09 09:00:00,121573.93,121793.41,121333.96,121428.39,0.05645
2025-10-09 10:00:00,121793.4,122283.2,121461.95,121809.7,0.27524
2025-10-09 11:00:00,122283.17,122884.97,122283.17,122432.01,0.1925
2025-10-09 12:00:00,122884.41,123677.67,122632.25,123676.23,0.56343
2025-10-09 13:00:00,123676.17,123676.18,122380.26,122381.11,0.29434
2025-10-09 14:00:00,122380.26,122594.44,120832.97,121442.45,1.23183
2025-10-09 15:00:00,120903.63,121733.9,120756.71,121260.42,0.81072
2025-10-09 16:00:00,121261.25,121473.33,119841.08,119890.0,1.43609
2025-10-09 17:00:00,119841.08,121056.2,119788.83,121056.2,0.63756
2025-10-09 18:00:00,121088.73,121088.76,120455.79,120813.31,0.93741
2025-10-09 19:00:00,120812.1,121089.53,120638.66,120665.92,0.29021
2025-10-09 20:00:00,120668.77,121089.53,120668.77,121089.53,0.08381
2025-10-09 21:00:00,121146.74,121460.99,120971.9,121448.7,0.60611
2025-10-09 22:00:00,121473.35,121729.71,121118.09,121607.84,0.73661
2025-10-09 23:00:00,121725.3,121725.3,121320.99,121658.66,0.04873
2025-10-10 00:00:00,121658.58,121811.86,121379.66,121809.71,0.12361
2025-10-10 01:00:00,121809.13,121873.13,121481.52,121513.59,0.0349
2025-10-10 02:00:00,121796.05,121796.05,121033.8,121033.8,0.13569
2025-10-10 03:00:00,121386.81,121629.03,120895.83,121128.56,0.19278
2025-10-10 04:00:00,121471.35,121471.35,121004.22,121024.71,0.02708
2025-10-10 05:00:00,121417.16,121633.85,121004.59,121633.85,0.03023
2025-10-10 06:00:00,121630.66,121759.81,121263.09,121266.91,0.02372
2025-10-10 07:00:00,121499.07,121499.07,120888.27,120888.27,0.03832
2025-10-10 08:00:00,120983.5,121446.84,120893.65,121446.84,0.08526
2025-10-10 09:00:00,121633.93,121656.32,121261.46,121261.46,0.04438
2025-10-10 10:00:00,121704.92,121704.92,121261.27,121570.16,0.0193
2025-10-10 11:00:00,121568.24,121679.49,121369.23,121369.23,0.04635
2025-10-10 12:00:00,121652.39,121667.27,121267.84,121595.39,0.0698
2025-10-10 13:00:00,121600.0,122478.31,121294.05,121697.06,0.7595
2025-10-10 14:00:00,121699.77,122007.25,120565.55,120776.59,0.61634
2025-10-10 15:00:00,120538.82,120776.69,118700.0,119285.05,2.34204
2025-10-10 16:00:00,119280.07,119526.91,118314.6,118314.6,0.66569
2025-10-10 17:00:00,118314.6,118500.61,117850.0,117989.76,0.90931
2025-10-10 18:00:00,117988.55,117989.97,117600.0,117600.0,0.43851
2025-10-10 19:00:00,117627.73,117627.73,116075.78,117499.98,3.78729
2025-10-10 20:00:00,117354.93,118589.0,114284.37,114284.43,2.44391
2025-10-10 21:00:00,114999.98,115310.89,110621.07,114394.24,12.53279
2025-10-10 22:00:00,114394.22,115200.0,113000.0,114069.02,4.39473
2025-10-10 23:00:00,113437.66,114920.16,112784.75,113189.88,1.98451
2025-10-11 00:00:00,113189.97,113423.82,111646.6,112957.19,0.80064
2025-10-11 01:00:00,112979.57,113216.09,110500.0,110817.14,13.1255
2025-10-11 02:00:00,110817.21,113198.17,110500.0,112851.3,28.56427
2025-10-11 03:00:00,112925.1,113055.15,111324.01,111936.14,9.87051
2025-10-11 04:00:00,112178.17,112682.43,111200.0,112682.06,12.19103
2025-10-11 05:00:00,112241.84,112681.69,111114.71,111936.15,6.33819
2025-10-11 06:00:00,112251.33,112421.57,111190.13,112077.33,17.60891
2025-10-11 07:00:00,111563.13,112074.6,109500.0,110071.12,8.23645
2025-10-11 08:00:00,110183.09,111413.6,109278.0,110817.49,14.54095
2025-10-11 09:00:00,111321.48,111702.35,110370.0,111191.57,1.43592
2025-10-11 10:00:00,111698.58,112217.8,111192.49,112129.67,0.49551
2025-10-11 11:00:00,112129.67,112309.13,111563.15,112293.64,0.07899
2025-10-11 12:00:00,112278.29,112412.88,111622.15,112412.88,0.12824
2025-10-11 13:00:00,112412.77,112412.82,111723.37,111982.64,0.36318
2025-10-11 14:00:00,112365.06,112365.06,111936.14,111936.15,0.45392
2025-10-11 15:00:00,111936.57,112300.0,111936.14,112185.75,0.77611
2025-10-11 16:00:00,112178.85,112178.85,111334.3,111883.0,0.77585
2025-10-11 17:00:00,111936.06,112176.82,111588.34,111604.64,0.1435
2025-10-11 18:00:00,112092.67,112092.67,111627.7,112059.25,0.22785
2025-10-11 19:00:00,112059.15,112059.15,110916.74,111307.39,0.67679
2025-10-11 20:00:00,111307.39,111515.85,109703.56,110296.19,1.34106
2025-10-11 21:00:00,110296.18,110950.82,109597.65,110600.6,0.95323
2025-10-11 22:00:00,110604.5,111264.63,110604.5,110817.37,2.14824
2025-10-11 23:00:00,110817.56,111157.49,110519.23,110519.44,0.22922
2025-10-12 00:00:00,110519.52,111029.43,109597.64,109700.0,0.99296
2025-10-12 01:00:00,109597.66,110274.67,109597.66,109844.74,0.33436
2025-10-12 02:00:00,109844.76,110747.33,109620.19,110071.11,0.48053
2025-10-12 03:00:00,109698.87,111293.25,109698.87,110519.36,0.3061
2025-10-12 04:00:00,110988.11,111765.71,110520.19,111759.47,0.24887
2025-10-12 05:00:00,111214.37,111791.62,111190.23,111791.32,0.13563
2025-10-12 06:00:00,111782.77,112075.52,111369.52,111995.15,0.58726
